key	title	publishingOrganizationKey	publishingOrganizationTitle	matched_keywords	total_species	worms_species	worms_percentage	total_occurrences
ffeee2d7-1fcc-4a0f-91ab-d87e60b730ac	Suivi des tortues marines par le Centre d'Etudes et de Soins pour les Tortues Marines (CESTM) de l'Aquarium La Rochelle - Rapportage des données d’échouage	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine	2	2	100	4
6d6e8d0a-de6f-4553-8d40-c9465c3fe10e	Colección de fauna marina del Centro Oceanográfico de Canarias	a9ccac23-91ec-4b8b-a55c-75abc1bf2672	Instituto Español de Oceanografía. Centro Oceanográfico de Canarias (CSIC)	ocean	727	727	100	1445
033cecd0-8337-45b5-a555-07406f302feb	SAS MARGNES ENERGIE-Margnes - Suivi mortalité 2022 - Altifaune	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	5	5	100	10
f24cb6bb-8333-4ce1-9fdf-71bd3bec0ff6	Sealife Tracker	91795085-5ea1-4be1-a55d-eb721374d140	Nature Locator	sea	17	13	76.47058823529412	200
c7aa4f2e-0c01-41c4-b326-d6730134718e	Artsprosjektet - Gyrodactylus	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	University of Oslo	NA	15	15	100	47
175d2868-a330-4179-ba25-35da91a8214d	MMNS Ichthyology Collection	5c28b8bf-bb63-472f-8989-1f9c54bcb5eb	Mississippi Museum of Natural Science	NA	652	645	98.92638036809817	62047
bd87a8e3-8408-4df2-a7a7-f5f405620ab8	Ohio Wesleyan University Invertebrate Specimens (Arctos)	c8b46ad5-2b93-457c-8573-6f4eec590486	Ohio Wesleyan University Museum of Natural History	NA	12	11	91.66666666666666	14
e2620494-d46d-4b0a-8fc2-4fcf860e622d	Mammifères marins de Polynésie Française - South Pacific Whale Research Consortium - Données de Mammifères marins en Polynésie française issues du South Pacific Whale Research Consortium	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	sea, whale	12	12	100	61
d03f444a-7192-4fa0-bf7a-63714585c611	England Non Native Species records 1965 to 2017	392ef839-10ae-4f22-a1ee-a45e535162b4	Environment Agency	NA	94	73	77.6595744680851	167891
a004778c-d113-479e-a77f-990041283a51	Santa Barbara Museum of Natural History - Invertebrate Zoology	78678140-1815-11da-9544-b8a03c50a862	Santa Barbara Museum of Natural History	NA	21433	21204	98.9315541454766	218751
19a5f88f-9f9d-4cf8-8e30-9c40c03ead45	A survey of bdelloid rotifers from coastal ponds in Southern Norway	e8f79b81-11bb-4881-9f42-1b46bd4cfbc6	Consiglio Nazionale delle Ricerche - Istituto di Ricerca sulle Acque	coastal	16	16	100	61
eacb9186-a68f-4f0a-8c32-94e6eb35e194	Programme Ecoscope: données d'observations des écosystèmes marins exploités	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	66	66	100	428
6e885b85-394f-4733-af8b-0a8b6a24beba	Occurrence dataset of demersal fish and benthic organisms in the deep-sea off the northeastern coast of Japan, recorded by ROV after the 2011 Earthquake off the Pacific coast of Tohoku	4fd82480-ea1c-11da-8db4-b8a03c50a862	National Museum of Nature and Science, Japan	sea, fish, benthic	60	60	100	18577
52ac320b-55cf-46bc-8a75-b559c3449b18	Campagne d'observation des mammifères marins sur plateforme océanographique aux Iles Éparses - Observations de mammifères marins dans les Iles Éparses - Observatoire PELAGIS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	3	3	100	13
1eaa9e1b-cb70-4ee5-a29e-31e2b5021cc2	Equinodermos depositados en la Colección Estuarina y Marina, Universidad de Antioquia - CEMUA	cccff716-2694-4209-9f9e-2f7a484465a0	Universidad de Antioquia	NA	39	39	100	219
9bb9703b-1df1-4377-b8c8-b4eee5590c26	Moluscos depositados en la Colección Estuarina y Marina, Universidad de Antioquia - CEMUA	cccff716-2694-4209-9f9e-2f7a484465a0	Universidad de Antioquia	NA	63	63	100	206
770f1cdc-0441-42bb-8dfa-18a0a295486e	Colección de Referencia de Annelida Marina del Museo de Ciencias de la Universidad El Bosque	e0455781-2311-4b5b-8cc0-421d73e04f1b	Universidad El Bosque	NA	3	3	100	7
07f969d7-4a0e-4e75-8f65-cf8bbc6cf44c	Anélidos depositados en la Colección Estuarina y Marina, Universidad de Antioquia - CEMUA	cccff716-2694-4209-9f9e-2f7a484465a0	Universidad de Antioquia	NA	74	74	100	373
787386a7-aa69-4f99-ba95-9fd5a700705c	eDNA for Vertebrate Monitoring in Rance Estuary	cc9c6d3e-169f-46cb-ad4f-5aff30a65e78	Institut Systematique Evolution Biodiversité - UMR 7205	NA	66	59	89.39393939393939	136
17c61be8-18d9-4a97-bedf-df6f5a03b986	Observations de mammifères marins du Sanctuaire Agoa dans les Antilles françaises, Office français de la biodiversité - Données de Mammifères marins. Mission Sanctuaire AGOA de 2012 à 2014	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	11	11	100	151
ffd03c32-a7ca-4fae-adc8-6f81cddbe43b	Image collection in the Coral Reef Network WEB System: A snapshot of the fauna and flora around the coral reefs of the Ryukyu Islands from 2002 to 2013	4fd82480-ea1c-11da-8db4-b8a03c50a862	National Museum of Nature and Science, Japan	reef, coral	364	359	98.62637362637363	792
f8f683a8-ab6c-4c4b-a6ec-53b23d5404d0	Reef Life Survey: Cryptic Fish	3fe68b43-b4b5-4b04-82d8-cca29f8e2164	Reef Life Survey	reef, fish	558	557	99.82078853046596	33362
d18e2338-0455-48b3-a85a-bd5e8de66b75	Seasearch Crawfish, Palinurus elephas, Surveys	5d662340-07fa-41b7-a3fc-e2e63ca50800	Seasearch	sea, fish	1	1	100	28
e48838ec-51f1-4d25-bf5c-fe3c24a28b32	Rare and Protected Species Records Across Wales 1975 to 2012	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	Natural Resources Wales	NA	11	11	100	7727
8f96a629-355e-4459-b27b-fbab0b0550a0	Inventaire des Scléractiniaires de Rapa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	99	99	100	283
6aebb29a-4dcd-41cb-be99-e08865e422d8	MangroveWatch	17ad580a-c749-49dd-9ddd-d953b27b4891	FieldData / Biological Data Recording System	NA	41	36	87.8048780487805	1462
137fbdbd-3c31-4fba-b6b6-4489ad39a6c4	Natural History Museum Aarhus Malacology Collection	760d5f24-4c04-40da-9646-1b2c935da502	Natural History Museum Aarhus	NA	6496	6387	98.32204433497536	32318
bd324260-9442-48de-bbb5-81510b0e8cd3	Genus Nacella: A revision of this limpet genus across its distribution on the Southern Ocean	29ef4f00-20db-41f8-b1ad-b5fd3c557c38	Instituto de Biodiversidad de Ecosistemas Antárticos y Subantárticos (BASE)	ocean	12	12	100	264
e9f19086-fb95-44e9-8f7e-42724144c10b	Réseau Tortues Marines d'Atlantique Est - CESTM de l'Aquarium La Rochelle --Signalements de montées de tortues marines à terre sur la façade Manche-Atlantique et Mer du Nord	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine, sea	1	1	100	1
92998e20-8092-4775-a94c-b2706fca364f	SAS MARGNES ENERGIE-Margnes - Suivi activité chiroptère en nacelle 2022	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	12	10	83.33333333333334	12
a91674c6-c095-49e8-9b56-cffcf5ba09cc	Suivi des déplacements de tortues marines par télémétrie à La Réunion (STMR_4_STTM) - Suivi des déplacements de tortues marines par télémétrie à La Réunion sur la période 2008-2017	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine	3	3	100	34523
5a058b59-dc30-4b4b-9677-0cea5cdd2704	Données Benthos du Réseau des Stations et Observatoires Marins	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	sea	157	157	100	8950
617b5035-d3d7-4a41-a553-c5ee7010be50	Projet de reconversion du site de sante Neuilly-sur-Marne	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	63	54	85.71428571428571	90
b56e76a0-2adb-4168-8d46-156a4fe7f10e	Environment Agency England and Wales (2012) Non-native Species records v1	392ef839-10ae-4f22-a1ee-a45e535162b4	Environment Agency	NA	46	35	76.08695652173914	47645
627dab83-bdfb-4672-a723-beaaa3c57861	Stomach contents of salmonids caught in the Northeastern Pacific Ocean - 1959 and 1960	55897143-3f69-42f1-810d-ae94b55fde24	Hakai Institute	ocean	6	6	100	1627
d0e7eba3-d939-4a68-a13d-66c17dafeedb	Données Association Évasion tropicale (AET) - Mammifères marins Guadeloupe Antilles françaises (AET). Suppléments	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	9	9	100	3272
7c0da26c-f7db-4586-b554-fbaa4ddc29ba	Données biodiversité - projet de la Ferme éolienne de la Vallée Marin-Données Avifaunes Alise Etat initial de la ferme éolienne de la Vallée Marin	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	62	57	91.93548387096774	323
20e9406f-5d94-4950-99fc-ce51907cfe1f	Données biodiversité - projet de la Ferme éolienne de la Vallée Marin-Données Chiroptères Alise Etat initial de la ferme éolienne de la Vallée Marin	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	9	7	77.77777777777779	681
ebd189b6-f6f1-42d9-b7e8-1405c69cf6dd	Réseau Tortues Marines d'Atlantique Est - CESTM de l'Aquarium La Rochelle --Observations de tortues marines en mer rapportées par le RTMAE dans l'Océan Atlantique, en Manche et Mer du Nord	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine, sea	4	4	100	7
c213900a-a4d5-484e-aa5a-962f74951ff7	Données d'observations opportunistes de Mammifères marins - Données opportunistes de Mammifères marins SPM de 1997 à 2007 récoltées par le RNE et le Baleineau de SPM de 1997 à 2007	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	12	12	100	545
34135c23-a595-43bc-b3f0-a08a4748d861	Global diversity and distributions of symbiotic copepod crustaceans living on echinoderms	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	Lomonosov Moscow State University	NA	530	529	99.811320754717	4065
8cb65787-249e-44f5-9240-bfcdd56130d9	Echinodermata collection of the Royal Museum for Central Africa	575c52b0-a742-11db-a6ff-b8a03c50a862	Royal Museum for Central Africa, Belgium	NA	266	264	99.24812030075188	1426
4e11d715-c5ac-4669-a901-86e3852b11ed	Diversity and  spatial distribution of Phyto and Zooplankton  in the West Coast of Madagascar.	c8ce072d-9c61-4ec8-b8e7-0c36a8122791	Madagascar Biodiversity Information Facility (MadBIF)	plankton	120	97	80.83333333333333	621
2141aa2e-d57a-45cb-8463-f8f6c177dcc6	Données de Aquasearch et Dauphin Passion - Données Mammifères marins Aquasearch - Dauphin Passion	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	sea	10	10	100	238
b7ca8e9d-5609-4356-b5c3-b2ca7071cf58	Inventaire des Invertébrés marins de la Réserve Naturelle Nationale de Saint-Martin	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	580	580	100	1751
ea1df63f-623b-489d-af10-6d620fce03e3	Suivi environnemental, EXEN 2022-Epine Marie Madeleine suivi post-implantation 2022	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	5	5	100	28
b5a3d481-aca4-4f3f-bbbc-e2fe8e1c83f6	CardObs : Observations naturalistes issues de l'outil CardObs-Observations mammifères marins	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	1
1ad3c2b1-04dd-4be2-992b-f74027068713	Illinois Natural History Survey - Crustacean Collection	fd0038d0-3e7b-11d9-8439-b8a03c50a862	Illinois Natural History Survey	NA	391	390	99.74424552429667	16991
01d9098d-7dec-4235-b783-c537478cd4c2	Inventaire des Mammifères de France - Inventaire des Mammifères marins de France (métropole et outre-mer)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	61	61	100	16383
9b65cb62-96b8-4809-84f0-511134fa03d9	Invertebrates (except insects), Outer Hebrides	3636faf8-c86a-42c5-9bc9-a2d4e6c0c891	Outer Hebrides Biological Recording	NA	351	284	80.91168091168092	2274
fc53a503-d180-4a63-b8a2-868d56da5420	UTEP Invertebrates (Arctos)	52c8f620-1816-11da-9544-b8a03c50a862	University of Texas at El Paso Biodiversity Collections	NA	839	829	98.80810488676995	10198
cf6753c5-0af6-45d3-bc90-ee1078dca8c4	Observations de poissons et d’invertébrés marins réalisées dans le cadre du programme PROCFish/C - Observations d’invertébrés marins réalisées dans le cadre du programme PROCFish/C	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	fish	140	140	100	20275
2068ad03-558b-46db-9630-c394f83d9073	Réseau Tortues Marines d'Atlantique Est - CESTM de l'Aquarium La Rochelle --Signalements de captures accidentelles de tortues marines rapportés par le RTMAE dans l'Océan Atlantique, en Manche et en Mer du Nord	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	marine, sea	3	3	100	21
394f08a6-04f6-49cb-8cf1-81f0c819ad2d	Objetos de conservación del Área Marina Costera Protegida de Múltiples Usos, Pitipalena-Añihue	bf0d80b3-46da-4e60-b1cf-39f2320acb43	Ministerio del Medio Ambiente de Chile	NA	99	87	87.87878787878788	25474
9ae949d2-1319-45f0-8ff8-d67d5379ebe9	Corales de la Colección de Referencia de Biología Marina de la Universidad del Valle (CRBMco)	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	coral	84	84	100	372
85b0b9ce-1fac-46a6-ac25-c4ea3645b7af	artsprosjektet_46-15_noramph	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	Norwegian Biodiversity Information Centre	NA	221	220	99.5475113122172	621
4b6f0569-9925-4a42-84a0-7d4ff5d13593	The tunicates collection (IT) of the Muséum national d'Histoire naturelle (MNHN - Paris)	2cd829bb-b713-433d-99cf-64bef11e5b3e	MNHN - Museum national d'Histoire naturelle	NA	1497	1489	99.46559786239143	8491
43aa1e94-baf4-4846-a3cb-2636f6db7109	First Survey of Heterobranch Sea Slugs (Mollusca, Gastropoda) from the Island Sangihe, North Sulawesi, Indonesia	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	Leibniz Institute for the Analysis of Biodiversity Change (LIB)	sea	22	22	100	271
9bd88bf0-4090-4785-a243-33b3b05d0e05	Vertebrates (except birds, INNS and otters), Outer Hebrides	3636faf8-c86a-42c5-9bc9-a2d4e6c0c891	Outer Hebrides Biological Recording	NA	65	60	92.3076923076923	1366
0bd3b4df-c331-4f1d-9596-ae5c55309d6a	Crustacean copepods associated with Crinoidea (Echinodermata) of the World	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	Lomonosov Moscow State University	NA	64	64	100	484
b5cdf587-3342-48ec-9130-ba1281d7166f	The cnidarians collection (IK) of the Muséum national d'Histoire naturelle (MNHN - Paris)	2cd829bb-b713-433d-99cf-64bef11e5b3e	MNHN - Museum national d'Histoire naturelle	NA	1741	1712	98.33429063756462	19090
71c0d4b8-9427-4d87-9913-923f34bb24d9	Stomach contents of steelhead trout (Oncorhynchus mykiss) caught in the North Pacific Ocean - 1994 to 2009	55897143-3f69-42f1-810d-ae94b55fde24	Hakai Institute	ocean	1	1	100	32
41012039-2f27-4428-bbaa-ef3fc7eb5ec1	Suivi de la reproduction des tortues vertes à La Reunion - Données de traces de ponte de tortue verte à La Réunion - Export mars 2018	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	11
c3919abf-064d-41f1-94ec-54a29ca9b52d	Données Association Évasion tropicale (AET) - Recensement et distribution Mammifères marins Guadeloupe Antilles françaises (AET)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	19	19	100	4606
7bb5c5c7-1b33-4949-8ede-75c6f9c8c268	Données de l'Observatoire des Mammifères marins de l'Archipel Guadeloupéen - OMMAG_Données de 2008 à 2015	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	18	18	100	1775
c3a1effc-2fb2-41e7-a5af-7b023a44bb45	Computerized Database of Québec Seabirds (CDQS) | Banque informatisée des oiseaux marins du Québec (BIOMQ)	9f846c4e-5cdd-40e7-8208-8f7ceac8d8f1	Observatoire Global du Saint-Laurent	sea	20	20	100	9824
087b83f9-cbb6-4b54-828d-204d90169732	Zooplankton from selected sites in Ghana	c2465426-2110-46d2-a06f-8accaedca40d	Department of Marine and Fisheries Sciences, University of Ghana	plankton	45	36	80	327
40a262b4-6627-4011-afbe-159c00ec97e7	Fishes of Ghana	c2465426-2110-46d2-a06f-8accaedca40d	Department of Marine and Fisheries Sciences, University of Ghana	fish	793	751	94.70365699873896	882
680f0b85-4c51-40c1-bddb-50d00a217076	Fauna marina de la costa vasca - Sistema de Información de la Naturaleza de Euskadi	743cc32d-d83d-4e3a-a574-77d1725b1e08	Basque Government	NA	18	18	100	559
75a33d25-3ece-4e0b-836d-cb136b0f969c	Parc éolien de Saint-Hilaire-du-Maine - Suivis postimplantations 2021	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	30	23	76.66666666666667	233
af302976-2966-430c-9929-4c6548f15b7d	CA des structures-Observations opportunistes de la structure : Ville de Neuilly-sur-Marne	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	2	2	100	2
82e68d5f-455a-41b1-ae98-9a3dfde60c66	NHMO Lophophorata collection	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	University of Oslo	NA	574	572	99.65156794425089	3733
3427d02c-2723-47b5-913b-9193269f0a6d	Coastal Saltmarsh Monitoring	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	Natural Resources Wales	coastal	20	16	80	13938
67d09fb3-c92e-45c2-ba85-fa3b3fa5d225	Otter (Lutra lutra), Outer Hebrides	3636faf8-c86a-42c5-9bc9-a2d4e6c0c891	Outer Hebrides Biological Recording	NA	1	1	100	459
84dbaec2-f762-11e1-a439-00145eb45e9a	NHMD Ichthyology Collection	2e7df380-8356-4533-bcb3-5459e23c794e	Natural History Museum of Denmark	NA	6167	6100	98.9135722393384	215721
5c5e17e7-fbc1-4452-ac55-b8876e10e289	Observations opportunistes rassemblées par l'Observatoire PELAGIS - Observations opportunistes de mammifères marins de l'observatoire PELAGIS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	15	15	100	1411
a4f7acd2-5a05-4875-8a4d-6dba1eb84e1a	Poliquetos de la Colección de Referencia de Biología Marina de la Universidad del Valle (CRBMUV)	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	NA	38	38	100	95
f539f857-d9be-4342-a26d-fb6033fb9c1d	Biodiversidad de macroinvertebrados bénticos de la región marina Tijuana-Ensenada Baja California, México	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	NA	392	392	100	2555
4c527500-5dfe-4ef1-b67f-c88212b3efbb	CardObs : Observations naturalistes issues de l'outil CardObs-Données Mammifères marins issues de la bibliographie	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	48	48	100	228
b07689e1-fd96-4ad1-bfa4-fdc9e10c5210	CardObs : Observations naturalistes issues de l'outil CardObs-Inventaire des Octocoralliaires des fonds sédimentaires de la région niçoise	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	coral	6	5	83.33333333333334	42
196e6026-9979-46fa-a260-95a91336d095	Données du Réseau d'observateurs des mammifères marins en mer de la Manche	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	sea	11	11	100	2620
c3b7cc4b-23ce-45a0-b164-2cb16cbc65d9	Poríferos de la Colección de Referencia de Biología Marina de la Universidad del Valle (CRBMpor-UV)	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	NA	1	1	100	1
03a84058-3571-46c8-837f-efd412152734	Equinodermos de la Colección de Referencia de Biología Marina de la Universidad del Valle (CRBMeq-UV)	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	NA	70	68	97.14285714285714	545
d91a460c-f125-4e57-886f-22e6c6abac11	Colección Histórica de Fauna Marina del Centro Oceanográfico de Málaga (IEO-CSIC): CFM-HISTÓRICA-IEOMA	8700fabb-30e5-44b1-9daa-67b5a3cb22d2	Instituto Español de Oceanografía. Centro Oceanográfico de Málaga (CSIC)	ocean	220	219	99.54545454545456	300
dc8d6bf4-d6e1-4345-82bd-f7028eb144c3	ESTUDIO TÉCNICO DEL ÁREA DE CONSERVACIÓN MARINO-COSTERA TIQUISATE-TECOJATE, Registros Peces, tiburones y rayas	2538e1c8-ae3c-4812-b6aa-ca9aa53ba277	Wildlife Conservation Society - Guatemala Program	NA	24	24	100	26
8c7571ee-8515-4b68-afc0-6f20da6a8a68	A Dataset of Deep-Sea Fishes Surveyed by Research Vessels in the Waters around Taiwan	12b1df00-3f75-11d8-aa2d-b8a03c50a862	Taiwan Biodiversity Information Facility (TaiBIF)	sea, fish	298	298	100	3191
ee7253d4-2752-464a-9f50-7b5825362d70	catalogue of sea snakes in BNHS	5a65cc30-05e5-4a82-9eb3-f68e061a871c	Bombay Natural History Society	sea	30	27	90	235
cd023c5e-8729-41b2-b9df-1419289c0e40	Distribution and Occurrences of Laevilitorina across the Southern Hemisphere	29ef4f00-20db-41f8-b1ad-b5fd3c557c38	Instituto de Biodiversidad de Ecosistemas Antárticos y Subantárticos (BASE)	NA	22	22	100	813
801a0276-f762-11e1-a439-00145eb45e9a	Bases de datos de Tanaidaceos (Crustacea: Peracarida) del Mar Caribe mexicano y Poliquetos pelágicos del Golfo de México y Mar Caribe mexicano (Tanaidaceos)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	NA	14	14	100	130
7ff706e0-f762-11e1-a439-00145eb45e9a	Bases de datos de Tanaidaceos (Crustacea: Peracarida) del Mar Caribe mexicano y Poliquetos pelágicos del Golfo de México y Mar Caribe mexicano (Poliquetos)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	NA	25	25	100	107
f8f6714c-e846-4ce8-819e-7d39839c2bf7	Moluscos de la Colección de Referencia de Biología Marina de la Universidad del Valle (CRM-UV)	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	NA	364	364	100	2524
21b5400a-8810-40f1-b46a-7da00ab6ac70	Crustáceos de la Colección de Referencia de Biología Marina de la Universidad del Valle (CERBMcr-UV)	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	NA	239	238	99.581589958159	1294
f8acbcaa-19d3-4f06-9eb9-e7a277cc07ca	Projet éolien en mer de Dieppe Le Tréport - Mammifères marins - transects en mer	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	2	2	100	29
a92aea39-e7ba-4ce1-bcfd-e5bdbeced33f	CREOCEAN-210076-Analyse pressions sur habitats marins (sédiments et macrobenthos substrat meuble) dans sites Natura 2000	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	202	201	99.5049504950495	728
a38128a2-1e8e-41fb-993a-b7f9da247b13	Bibliographie de la faune, la flore et la fonge de France métropolitaine et outre-mer-Données de Mammifères marins dans les TAAF et autres territoires issues de la bibliographies. Compte cardobs 1007 (Trudelle)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	21	21	100	330
1c6b8a9f-5bd9-4358-9915-b7643779b03e	Occurrences d'espèces de poissons des eaux douces, saumâtres et marines de Côte d'Ivoire	a3250342-34a5-4101-8831-d1a136483952	Centre National de Floristique	marine	212	212	100	1594
f8c4d377-5db6-4912-a5ee-f068a834a744	Diversidad íctica golfo de Tribugá: un recorrido por los ecosistemas marino-costeros del norte del golfo	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	NA	178	178	100	178
d3dc5f22-a44c-43bb-8a2b-2a11ec596fcc	ZMH Crustacea collection	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	Leibniz Institute for the Analysis of Biodiversity Change (LIB)	NA	301	296	98.33887043189368	1915
36f49bc7-f4b1-49fe-bc8c-a352aec0e026	Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA-Données naturalistes de Marina MERGEY	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	2	2	100	2
4a9461c2-22fd-431a-8074-c59a5a3fb842	MangroveWatch World Mangrove Identification ID-2	1d9d1d61-7871-44b4-9ceb-0bc2fe809d2e	BioCollect	NA	47	42	89.36170212765957	2014
be28f067-7882-409b-a7b7-d229028ebe33	Diagnostic écologique faune/flore et mesures écologiques d'étude d'impact - Base de données oiseaux  - marins - pour Cilaos (Cynorkys)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	sea	1	1	100	1
96419bea-f762-11e1-a439-00145eb45e9a	Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum	2e167bb0-4441-11db-9ba2-b8a03c50a862	Yale University Peabody Museum	NA	3862	3830	99.17141377524598	72529
a64c53ad-d83d-4e12-8dcc-94c8e3fea27b	Caracterización genética de (Caretta caretta) en el Caribe colombiano	81724943-d4d5-4b72-bfd6-3cfc5725c12a	Fundación Universidad de Bogotá Jorge Tadeo Lozano	NA	1	1	100	80
06de347f-95ad-448b-acb9-8e9547a46855	Projet éolien en mer de Dieppe Le Tréport - Mammifères marins - transects en mer-Avion	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	6	6	100	184
8eea7599-6bbb-47da-b34c-a68a614e10a7	Ferme éolienne de Saint-Hilaire-du-Maine - Reptiles observés durant les expertises herpétologiques en 2014	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	3	3	100	17
